table_type,ai_response,archived,completed,completed_at,created_at,date,day_start_hour,description,due_date,frequency_days,habit_id,hp,hp_lost,id,is_bad_habit,is_for_today,level,max_hp,metric_id,mood_score,notes,priority,sort_order,status,title,updated_at,user_id,value,xp,xp_earned,xp_reward
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-15,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,acc4a22d-89d7-48ed-814f-eb39aa189428,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-16,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,bd4ff7f9-9e36-4af6-9814-2b2adf9f7fe3,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-17,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,77f6120e-922c-4a58-97d0-6f9f682d0819,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-18,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,572745fa-dd82-424b-9464-14bd1e2d02f0,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-19,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,200c2a45-9de0-4350-b969-ab6284ee0606,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-20,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,4ba04dc8-b146-42e3-aa53-8540510e67a1,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-21,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,dc92693d-027f-4e79-9ee1-af782db0b23f,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-22,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,39b8dbe0-5cf8-401a-ba93-05b0a762640b,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-23,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,4630d2f4-a9c2-441e-9031-1112fd120e12,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-24,,,,,20b143ad-0d1a-4899-988e-24c61b10811e,,,b4f0b6b7-d1c5-4ed2-825a-5240c3a15aac,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-01,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,1551bd14-a98a-4f9e-846d-8eeabe6509c3,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-02,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,2e82bb40-0ab5-4029-b907-8e55873f0019,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-03,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,276a030e-7266-44af-b692-f795e304ec0d,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-04,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,21838d24-d57f-4156-9a1a-d2dc94a60e30,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-05,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,938d87c0-c024-4af1-aa5e-24eccc9b2f6c,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-06,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,a1457b66-ce00-4f11-903c-b26380a8481e,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-07,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,b5ba5496-4920-4ff0-96b6-4b60b3b77f81,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-08,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,07333135-1a5b-4e2a-8d9d-e92f6d69a3a3,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-09,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,2553ae60-8b8b-4322-b4d1-9613d347a8f5,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-10,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,9f4d47f1-79c0-4a93-abeb-cecf3bdb05b2,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-11,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,4a9565c1-86b2-405d-ba4a-6f2fa431d1b8,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-12,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,5d835b3f-82a2-4b1e-8fa1-1ba3bde68013,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-13,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,111a72fe-68c1-4663-928b-fad75226d773,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-14,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,216b84e4-b4c5-4311-a3ff-28e9a12a90fa,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-15,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,eb0d17a6-c41a-4738-8f95-19a072ce8fce,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-16,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,dfd08818-78f6-491e-a742-dd2890676b31,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-17,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,9e26c85c-9d95-487c-841f-ca84cfed83a0,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-18,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,f2c38810-12d5-4ef0-98c2-d8a470bf539a,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-19,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,929b7d94-8778-4914-a192-fd7adcf90e1b,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-20,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,169abfe7-7e04-42ec-803f-15bab8f42bd6,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-21,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,8a092a59-b8e3-456e-ab0f-dfc9ed2f7146,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-22,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,6364fc8a-2663-4bc9-8eaa-fd10012b5032,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-23,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,cb26b944-fd99-456c-9142-f0a524c80236,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-24,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,d69b5790-4acb-47a6-aaf9-68393a767adf,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-25,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,8a7596aa-50ea-476a-84c8-c74e3ed8a7f5,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-26,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,e5b0b532-9c52-4fa7-9a13-08104d69e7f1,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-27,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,1277c687-eecb-4de5-a188-ec494919d04c,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-28,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,bd0d72cb-7bff-4881-aa23-7be525dd9528,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-29,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,6ce71df1-a49e-48fd-bc74-689f175c3c40,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-30,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,8938372e-2a1c-4447-8040-e8487d8ef076,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-31,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,82805437-544d-40d6-9b96-242ec46d30eb,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-01,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,f3faa175-8b32-4713-ac40-f120ca46cd6b,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-02,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,91ba2d5d-dfed-41e1-98d5-54ed6b5c1e00,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-03,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,cfbfea84-a80e-4376-82c3-c0862773e3ce,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-04,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,de37ccc2-39f8-417c-bc8b-872482e28606,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-05,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,380231dd-717a-435c-be45-3086e80d1ce5,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-06,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,c0acc0a7-3e2e-4b78-91b4-81d9c1c61227,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-07,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,52b35d0c-2e17-459d-9314-3df93e430de3,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-08,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,678b1e14-8252-496c-b59d-3084992f8c42,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-09,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,d850fab9-8548-4718-8641-5a5b6397689a,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-10,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,4ee6795b-08d7-4490-b14c-a8b6cc49e0d8,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-11,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,e5eab88f-7fc9-493e-89c5-c0485a2d7439,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-12,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,230b9b92-b13b-46f5-95b2-22f2be016ba3,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-13,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,ec0d4f43-6ca8-4b8c-aa6e-83ed7dd9f816,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-14,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,ac0ccf95-5a0f-4a0e-a54b-5b04a3de6821,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-15,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,aa045194-f5cc-44c7-ba2e-beb3af8c89fe,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-16,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,9f1cb431-6b4d-4ca4-8f56-4ba5fec70302,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-17,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,5cd205d1-6967-4a25-b71e-890641cc8fe5,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-18,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,4536d142-4b43-4aad-bdc4-f55dede364ca,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-19,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,d5b93723-00ae-472d-9ef1-2bfcf3881b0c,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-20,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,b30b4449-7a0c-483a-bf20-31fd913d8f14,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-21,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,27c9f3e9-a782-461d-9bfd-d789eb28d7d0,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-22,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,3ed5c538-630c-4bfe-bba1-778958ee7882,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-23,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,46f8ee2f-2a15-4979-ae2f-fb581804578d,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-24,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,873bf005-b2d5-42c5-9406-6c52acc05b26,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-25,,,,,27307c40-15be-45d5-a944-8da3bb7310ab,,,fdcb69d6-7ed1-4132-8d0f-c1f2148e5a9d,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-07,,,,,3fab9067-9921-456d-8aac-920f76106583,,,10ba661f-3312-4214-9d18-648f3257e5c7,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-14,,,,,3fab9067-9921-456d-8aac-920f76106583,,,9cbddea1-fbad-4961-a51d-f1660bd54c88,,,,,,,,,,skipped,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-21,,,,,3fab9067-9921-456d-8aac-920f76106583,,,c0f10b6d-7d51-406e-8d44-cfbf15e2d5bf,,,,,,,,,,skipped,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-01,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,c4b8dfc3-09f0-4465-acf0-c531889db19d,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-02,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,5c9d74ff-0e31-4e77-bc4c-b8aa3956659b,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-03,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,bd344361-64a4-4185-b9f6-24204e03e141,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-04,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,f66748b0-caac-44f8-bfd3-27a398b0c9e7,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-05,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,6d5440cc-86ac-4af7-9629-25b6cd84cbfa,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-06,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,457db7b3-1d2e-4e8f-972f-a7ecebd76625,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-07,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,b30861c3-19b5-4e7b-a099-16c6d6654ca8,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-08,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,717815db-bd4a-4d9e-a8b3-a6fbb643504a,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-09,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,c8b0f17d-5044-4399-8c84-4afa5957dcd7,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-10,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,d5b9e8ab-6cc8-4602-ae55-0990fb9ee5e0,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-11,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,55eb1c5c-d1ac-458a-b931-a8acd7c95df3,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-12,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,facb16e2-1184-47b1-bcff-07af4fd120f8,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-13,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,07050fda-da58-4b51-8c7a-adc9c0e35287,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-14,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,debb1611-87f0-468f-9cf7-be97bc6caa40,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-15,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,ece2489b-ef22-4bf0-a38d-4fe0e89f1d0f,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-16,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,3debaa1e-a065-489f-847d-2ef73da4ea9b,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-17,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,f9d131d9-27ee-45e6-bd9b-add6f743d325,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-18,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,396e6908-6a29-4a41-b93d-77772e146fce,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-19,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,90b78e12-a652-4d1e-b334-2dd7bb540dc4,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-20,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,40c26933-6366-4448-bc74-c2b423224f1b,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-21,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,adc46c99-ca11-440e-b681-073173c46faf,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-22,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,8f053e0b-2ce3-4365-b3b8-4cf3f9678318,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-23,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,eb7b67a9-f7ed-4007-bbdc-450b19e3965f,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-24,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,aa54c7df-a150-43dc-8beb-fb1932827194,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-25,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,c5955e95-23e0-40bd-92bf-cd25f7f13f2d,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-26,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,76201e40-c6ec-4167-bb66-a14b33b587de,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-27,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,0fbe24c1-6f45-4ed0-ba31-4af6768432c6,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-28,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,f41dd3f9-ac78-4811-b34b-013fe48178b5,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-29,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,c8807515-9c43-439c-8b5f-74c945674736,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-30,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,7219aa26-7b06-4b65-bfb3-620be6df4c2f,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2025-12-31,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,06ba530e-eead-4393-9f6b-e247e92fc402,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-01,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,315865bf-5a9c-45e6-a468-6d45b3e64962,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-02,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,cfa0661a-969e-4db5-b17b-3d016d34b3c9,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-03,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,df6b3cad-edbb-4382-b0a8-6bed46a60149,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-04,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,ce86c779-9185-4861-ab07-5256ee1152c1,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-05,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,dcd995f5-1cb0-4120-acc7-6aa1bb95d29f,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-06,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,18336bc2-6566-4da4-bad6-c581bd7cbab1,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-07,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,e635d04a-d747-4788-84a1-08dd7fc320b1,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-08,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,b5fd07d5-8d9a-4c4e-a29b-6df685031813,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-09,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,238cf0f0-fc0c-4ce9-8385-9b093603e0d6,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-10,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,69beaf99-a39c-438a-98be-8f13553a9986,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-11,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,175ce03b-99c9-4aaf-ac99-b43fa4afd24f,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-12,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,5588c551-5f10-475f-9113-333ae965f518,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-13,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,24a3a752-60f8-468b-a7d9-657a4985dc93,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-14,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,062ebce8-0738-4e73-9171-1337a5063381,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-15,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,3db6a7e5-8521-4372-8357-23ab325b21ce,,,,,,,,,,completed,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-16,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,84fa83f9-0b77-4cbe-aa26-d7af5a9f9d83,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-17,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,fe307e79-baf3-4692-928c-37086886afff,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-18,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,90c50edf-a83f-43dd-9789-208353ddfb8a,,,,,,,,,,partial,,,,,,,
habit_logs,,,,,2026-01-26T07:51:29.361186+00:00,2026-01-19,,,,,4f0e956b-6f14-4d0e-b034-3fff22b9f6d1,,,9aa82209-66f5-4335-96de-2d9d09b54e92,,,,,,,,,,partial,,,,,,,
